Id,Population
I0011,Sweden_Motala_HG
I0015,Sweden_Motala_HG
I0012,Sweden_Motala_HG
I0014,Sweden_Motala_HG
I0017,Sweden_Motala_HG
I1748,Argentina_ArroyoSeco2_7700BP_1d.or.2d.rel.I7090
I0309,Argentina_ArroyoSeco2_7700BP
I1357,Peru_Laramate_900BP
I1484,Peru_Laramate_900BP
I1743,Peru_SanSebastian_LH_500BP
I1744,Peru_SanSebastian_LIP_600BP
I1400,Peru_SanSebastian_LIP_600BP
I0238,Peru_Lauricocha_8600BP
I1479,Peru_Palpa_LIP_550BP
I1396,Peru_LIP_La_Galgada_600BP
I1358,Peru_LIP_La_Galgada_600BP
I1485,Peru_Laramate_900BP
I1742,Peru_Laramate_900BP
I1356,Peru_LIP_La_Galgada_600BP
I0447_published,Hungary_LN_Tisza_published
I0449,Hungary_LN_Tisza
I1388,France_BellBeaker_LowSteppe
I1382,France_BellBeaker
I1381,France_BellBeaker
I1391_published,France_BellBeaker_published
I1389_published,France_BellBeaker_1d.rel.I1390_published
I1390,France_BellBeaker
I0644,Israel_C
I1180_published,Israel_C_1d.rel.I1179_published
I1177_published,Israel_C_published
I1155_published,Israel_C_published
I1181_published,Israel_C_published
I1172,Israel_C
I1187,Israel_C
I1171,Israel_C
I1164,Israel_C
I1184,Israel_C
I1179,Israel_C
I1182,Israel_C
I1170,Israel_C
I1168,Israel_C
I1152,Israel_C
I1178,Israel_C
I1123_published,USA_AK_NeoAleut_published
I1124_published,USA_AK_NeoAleut_published
I1128,USA_AK_NeoAleut
I1129,USA_AK_NeoAleut
I1125,USA_AK_NeoAleut
I1127,USA_AK_NeoAleut
I1118,USA_AK_NeoAleut
I0721_published,USA_AK_PaleoAleut_published
I0712,USA_AK_PaleoAleut
I0719,USA_AK_PaleoAleut
I1508,Hungary_EN_Koros_o
I1500,Hungary_MN_ALPc
I1100,Turkey_N
I1102,Turkey_N
I1099,Turkey_N
I1103,Turkey_N
I1101,Turkey_N
I1097,Turkey_N
I0744,Turkey_N
I1096,Turkey_N
I1098,Turkey_N
I0708,Turkey_N
I0745,Turkey_N
I0746,Turkey_N
I0707,Turkey_N
I0709,Turkey_N
I0725,Turkey_N_o
I0736,Turkey_N
I1634,Armenia_C
I1632,Armenia_C
I1631,Armenia_C
I1635,Armenia_EBA
I1633,Armenia_EBA
I1658,Armenia_EBA
I1656,Armenia_MBA
I0633,Serbia_EN
I0634,Serbia_EN
I1131,Serbia_EN
I1499,Hungary_MN_ALPc_Bukk
I1409,Armenia_C
I1407,Armenia_C
I1502,Hungary_EBA_Mako
I1290,Iran_GanjDareh_N
I1497,Hungary_LateC_Baden
I1495,Hungary_LN_Lengyel
I1498,Hungary_MN_ALPc
I1705,Jordan_EBA
I1706,Jordan_EBA
I1679_published,Jordan_PPNC_published
I1507,Hungary_EN_HG_Koros
I1504,Hungary_LBA_Kyjatice
I1506,Hungary_MN_ALPc
I1496,Hungary_MN_LBK
I0676,Macedonia_N
I1505,Hungary_MN_ALPc
I1736,Ukraine_N
I1734,Ukraine_N
I1738,Ukraine_N
I1732,Ukraine_N
I1524,Russia_Uelen_OldBeringSea
I1709_published,Jordan_PPNB_published_lc
I1727,Jordan_PPNB_contam
I1710,Jordan_PPNB
I1707,Jordan_PPNB
I1704,Jordan_PPNB_contam
I1730,Jordan_EBA
I1699,Jordan_PPNC
I1670,Iran_C_SehGabi
I1662,Iran_C_SehGabi
I1674,Iran_C_SehGabi
I1665,Iran_C_SehGabi
I1671,Iran_LN_SehGabi
I1193,Russia_MN_Boisman
I1190,Russia_MN_Boisman
I1196,Russia_MN_Boisman
I1197,Russia_MN_Boisman_in.preparation
I1198,Russia_MN_Boisman
I1202,Russia_IA_Yankovsky
MA1.SG,Russia_MA1_HG.SG
AfontovaGora2.SG,Russia_AfontovaGora2.SG
Inuk.SG,Greenland_Saqqaq.SG
LateDorset-XIV-H_126.SG,Canada_LateDorset.SG
MARC1491.SG,Canada_MDorset.SG
MARC481.SG,Canada_MDorset.SG
XIV_C_748.SG,Canada_Thule.SG
Kostenki14.SG,Russia_Kostenki14.SG
BR1.SG,Hungary_EBA_Mako_published.SG
BR2.SG,Hungary_LBA_Kyjatice.SG
CO1.SG,Hungary_Baden_LateCA.SG
IR1.SG,Hungary_IA_Prescythian.SG
KO1_published.SG,Hungary_EN_HG_Koros_published.SG
KO2.SG,Hungary_Koros_EN_o.SG
NE1.SG,Hungary_MN_LBK.SG
NE2.SG,Hungary_MN_ALPc_published.SG
NE3.SG,Hungary_MN_ALPc_Bukk.SG
NE4.SG,Hungary_MN_ALPc.SG
NE5.SG,Hungary_MN_ALPc.SG
NE7.SG,Hungary_LN_Lengyel_dup.I1495.SG
Botocudo15.SG,Brazil_Botocudo.SG
Botocudo17.SG,Brazil_Botocudo.SG
StoraForvar11.SG,Sweden_HG.SG
Ajvide52.SG,Sweden_PWC.SG
Ajvide53.SG,Sweden_PWC.SG
Ajvide58.SG,Sweden_PWC.SG
Ajvide59.SG,Sweden_PWC.SG_lc
Ajvide70.SG,Sweden_PWC.SG
Gokhem2.SG,Sweden_TRB_MN.SG
Gokhem4.SG,Sweden_TRB_MN.SG
Gokhem5.SG,Sweden_TRB_MN.SG
Gokhem7.SG,Sweden_TRB_MN.SG_lc
Ire8.SG,Sweden_PWC_o.SG
Iceman.SG,Italy_North_MN_Iceman_contam.SG
LaBrana1_published.SG,Spain_HG_published.SG
I0061.SG,Russia_HG_Karelia.SG
RISE1.SG,Poland_CWC_3.SG
RISE21.SG,Denmark_BA.SG
RISE42.SG,Denmark_LN.SG
RISE47.SG,Denmark_BA.SG
RISE61.SG,Denmark_MN_B.SG
RISE71.SG,Denmark_LN.SG
RISE94.SG,Sweden_BattleAxe.SG
RISE97.SG,Sweden_LN.SG
RISE98.SG,Sweden_LN.SG
RISE109.SG,Poland_EBA_Unetice.SG
RISE139.SG,Poland_EBA_Unetice.SG
RISE145.SG,Poland_EBA_Unetice.SG
RISE150.SG,Poland_EBA_Unetice.SG
RISE154.SG,Poland_EBA_Unetice.SG
RISE174.SG,Sweden_IA.SG
RISE175.SG,Sweden_BA.SG
RISE179.SG,Sweden_LN.SG
RISE207.SG,Sweden_BA.SG
RISE210.SG,Sweden_BA.SG
RISE240.SG,Russia_Kalmykia_EBA_Yamnaya.SG
RISE247.SG,Hungary_MBA_Vatya.SG
RISE254.SG,Hungary_MBA_Vatya.SG
RISE276.SG,Denmark_LBA.SG
RISE349.SG,Hungary_Maros_EBA.SG
RISE371.SG,Hungary_Maros_EBA.SG
RISE373.SG,Hungary_Maros_EBA.SG
RISE374.SG,Hungary_Maros_EBA.SG
RISE386.SG,Russia_MLBA_Sintashta.SG
RISE391.SG,Kazakhstan_MLBA_Sintashta_o.SG
RISE392.SG,Russia_MLBA_Sintashta.SG
RISE394.SG,Russia_MLBA_Sintashta.SG
RISE395.SG,Russia_MLBA_Sintashta.SG
RISE396.SG,Armenia_LBA.SG
RISE397.SG,Armenia_LBA.SG
RISE407.SG,Armenia_LBA.SG
RISE408.SG,Armenia_LBA.SG
RISE412.SG,Armenia_LBA.SG
RISE413.SG,Armenia_MBA.SG
RISE416.SG,Armenia_MBA.SG
RISE423.SG,Armenia_MBA.SG
RISE431.SG,Poland_CordedWare_ProtoUnetice.SG
RISE434.SG,Germany_CordedWare.SG
RISE435.SG,Germany_CordedWare.SG
RISE436.SG,Germany_CordedWare.SG
RISE446.SG,Germany_CordedWare.SG
RISE471.SG,Germany_BA.SG
RISE479.SG,Hungary_MBA_Vatya_o2.SG
RISE480.SG,Hungary_MBA_Vatya.SG
RISE483.SG,Hungary_MBA_Vatya.SG
RISE484.SG,Hungary_MBA_Vatya.SG
RISE486.SG,Italy_North_Remedello_EBA.SG
RISE487.SG,Italy_North_Remedello_C.SG
RISE489.SG,Italy_North_Remedello_C.SG
RISE492.SG,Russia_Karasuk_dup.I3423.SG
RISE493.SG,Russia_Karasuk_oRISE.SG
RISE494.SG,Russia_Karasuk_oRISE.SG
RISE495.SG,Russia_Karasuk_oRISE.SG
RISE496.SG,Russia_Karasuk_oRISE.SG
RISE497.SG,Russia_Karasuk_o1.SG
RISE499.SG,Russia_Karasuk_oRISE.SG
RISE500.SG,Russia_Andronovo.SG
RISE502.SG,Russia_Karasuk_oRISE.SG
RISE503.SG,Russia_Andronovo.SG
RISE504.SG,Russia_IA_2.SG
RISE505.SG,Russia_Andronovo.SG
RISE509.SG,Russia_Afanasievo.SG
RISE510.SG,Russia_Afanasievo.SG
RISE511.SG,Russia_Afanasievo_sister.I3387_mother.I6711.SG
RISE512.SG,Russia_Andronovo_o.SG
RISE523.SG,Russia_Mezhovskaya.SG
RISE524.SG,Russia_Mezhovskaya.SG
RISE525.SG,Russia_Mezhovskaya.SG
RISE546.SG,Russia_Kalmykia_EBA_Yamnaya.SG
RISE547.SG,Russia_Kalmykia_EBA_Yamnaya.SG
RISE548.SG,Russia_Kalmykia_EBA_Yamnaya.SG
RISE550.SG,Russia_Kalmykia_EBA_Yamnaya.SG
RISE552.SG,Russia_Kalmykia_EBA_Yamnaya.SG
RISE553.SG,Russia_LBA_1.SG
RISE554.SG,Russia_LBA_2.SG
RISE555.SG,Russia_EBA_o1.SG
RISE559.SG,Germany_BellBeaker_dup.I4124.SG
RISE560.SG,Germany_BellBeaker_father.or.son.I4132.SG
RISE562.SG,Germany_BellBeaker_dup.I4143.SG
RISE563.SG,Germany_BellBeaker_dup.I4144.SG
RISE564.SG,Germany_BellBeaker_dup.I4134.SG
RISE566.SG,Czech_BellBeaker_dup.I4145.SG
RISE567.SG,Czech_BellBeaker_dup.I4136.SG
RISE568.SG,Czech_EarlySlav.SG
RISE569.SG,Czech_EarlySlav_dup.I4137.SG
RISE577.SG,Czech_Unetice_EBA_dup.I4139.SG
RISE586.SG,Czech_EBA_Unetice_dup.I4130
RISE595.SG,Montenegro_LBA.SG
RISE596.SG,Montenegro_IA.SG
RISE598.SG,Lithuania_LBA.SG
RISE600.SG,Russia_IA_3.SG
RISE601.SG,Russia_IA_3.SG
RISE602.SG,Russia_IA_3.SG
I0237,Peru_Laramate_900BP
I0867,Israel_PPNB
I1165,Israel_C
I1206,Russia_MN_Boisman
I1271,Spain_C
I1303,Spain_C
I1549,Germany_BellBeaker
I0407,Spain_MLN
I1560_d,Germany_MN_lc
I0025,Germany_EN_LBK
I0247,Russia_IA_Scythian_questionable
I0374,Russia_MBA_Poltavka
I0423,Russia_Srubnaya
I0443,Russia_Samara_EBA_Yamnaya
I0726,Turkey_N
I0861,Israel_Natufian_published
I1160,Israel_C
I1166,Israel_C_father.or.son.I1169
I0103,Germany_CordedWare
I0172,Germany_MN_Esperstedt
I0408,Spain_MLN
I0412,Spain_EN
I0038,Peru_Lauricocha_8600BP
I0042,Peru_LIP_La_Galgada_600BP
I0044,Peru_Lima_LIP_650BP
I0054,Germany_EN_LBK
I0104,Germany_CordedWare
I0116,Germany_EBA_Unetice
I0118,Germany_LN_Alberstedt
I0406,Spain_MLN
I0410,Spain_EN
I0413,Spain_EN
kennewick.SG,USA_WA_Kennewick.SG
NE6.SG,Hungary_MN_LBK_published.SG
Villabruna,Italy_North_Villabruna_HG
Kostenki12,Russia_Kostenki12
Vestonice16,Czech_Vestonice16
Kostenki14,Russia_Kostenki14
Pavlov1_d,Czech_Pavlov1
Muierii2_d,Romania_Muierii
Vestonice13_d,Czech_Vestonice13
Vestonice15_d,Czech_Vestonice15
Vestonice43_d,Czech_Vestonice43
Ostuni2_d,Italy_South_HG_Ostuni2
Ostuni1_d,Italy_South_HG_Ostuni1
Continenza_d,Italy_South_HG_Continenza_lc
Vestonice14_d,Czech_Vestonice14_lc
ElMiron_d,Spain_ElMiron
AfontovaGora3_d,Russia_AfontovaGora3
I1577,Austria_KremsWA3
I0308,Argentina_ArroyoSeco2_7700BP
I1893,Hungary_LN_Sopot
I1904,Hungary_MN_LBK
I1931,Kazakhstan_MLBA_Dali
I1593,Germany_Blatterhohle_MN
I1563,Germany_Blatterhohle_MN
I1565,Germany_Blatterhohle_MN_oWHG
mota.SG,Ethiopia_4500BP_published.SG
CB13.SG,Spain_EN.SG
ATP3.SG,Spain_C.SG
ATP7.SG,Spain_C.SG
ATP9.SG,Spain_BA.SG
ATP17.SG,Spain_C.SG
ATP20.SG,Spain_C.SG
I1876,Hungary_EN_Starcevo_1
I1882,Hungary_MN_LBK
I1883,Hungary_MN_LBK_o
I1885,Hungary_MN_Vinca_contam
I1917,Ukraine_Ozera_EBA_Yamnaya
I1926,Ukraine_Eneolithic_Trypillia_published
I1977,Spain_EBA
I1981,Spain_C
I2062,Israel_MLBA
I2069,Russia_Afanasievo
I2071,Russia_Afanasievo
I2105,Ukraine_EBA_Yamnaya
I2110,Ukraine_Eneolithic_Trypillia
I2111_published,Ukraine_Eneolithic_Trypillian_published
I2158_published,Italy_Sicily_HG_OrienteC_published
I2163,Bulgaria_MLBA
I2165,Bulgaria_EBA_o2
I2351,Hungary_C_Balaton_Lasinja
I2352,Hungary_LN_Lengyel
I2353,Hungary_EarlyC_Tiszapolgar
I2354,Hungary_EarlyC_Tiszapolgar
I2355,Hungary_MN_ALBK_Szakalhat
I2356,Hungary_EarlyC_Tiszapolgar_contam
I2357,Hungary_MN_ALBK_Szakalhat
I2358,Hungary_LN_Tisza
I2359,Hungary_LN_Tisza_contam
I2364,Hungary_EBA_BellBeaker
I2368,Hungary_LateC_Baden_contam
I2369,Hungary_LateC_Baden
I2370,Hungary_LateC_Baden
I2371,Hungary_LateC_Baden
I2374,Hungary_EN_Koros_contam
I2375,Hungary_MN_ALPc_Tiszadob
I2376,Hungary_MN_ALPc_Tiszadob
I2377,Hungary_MN_ALPc_Tiszadob
I2378,Hungary_MN_ALPc_Tiszadob
I2379,Hungary_MN_ALPc_Tiszadob
I2380,Hungary_MN_ALPc_Szatmar
I2382,Hungary_MN_ALPc_Szatmar
I2383,Hungary_MN_ALPc_contam
I2387,Hungary_LN_Tisza
I2394,Hungary_C_Balaton_Lasinja
I2395,Hungary_EarlyC_Tiszapolgar
I0056,Germany_EN_LBK
I0100,Germany_EN_LBK
I1072_published,Israel_Natufian_contam_published
Bichon.SG,Switzerland_Bichon.SG
KK1.SG,Georgia_Kotias.SG
SATP.SG,Georgia_Satsurblia.SG
I9133.SG,South_Africa_1900BP.SG
I9134.SG,South_Africa_1200BP.SG
I9028.SG,South_Africa_2200BP.SG
kum4.SG,Turkey_Kumtepe_N_lc.SG
kum6.SG,Turkey_Kumtepe_N.SG
bally.SG,Ireland_N.SG
rath1.SG,Ireland_EBA.SG
rath2.SG,Ireland_EBA.SG
rath3.SG,Ireland_EBA.SG
I0017.SG,Sweden_Motala_HG.SG
3DT16.SG,England_IA_Roman.SG
3DT26.SG,England_IA_Roman_oMiddleEast.SG
6DT18.SG,England_IA_Roman.SG
6DT21.SG,England_IA_Roman.SG
6DT22.SG,England_IA_Roman.SG
6DT23.SG,England_IA_Roman.SG
6DT3.SG,England_IA_Roman.SG
M1489.SG,England_IA_o.SG
NO3423.SG,England_EarlyMedieval_Saxon.SG
IS2.SG,Kazakhstan_IA_Saka_dup.I3752.SG
Ze6b.SG,Kazakhstan_ZevakinoChilikta_IA_2.SG
I0595,Kenya_400BP
I0461,Spain_C_oSteppe
I2230,Argentina_ArroyoSeco2_7700BP
I2232,Argentina_ArroyoSeco2_7700BP
I2233,Peru_Paracas_EH_2250BP
I2236,Peru_Chanka_LIP
I2237,Peru_ElBrujo_EIP_1300BP
I2238,Peru_EIP_Moche
I2241,Peru_MH_LIP_Lambayeque
I2242,Peru_MH_LIP_ElBrujo_850BP
I2243,Peru_MH_LIP_Lambayeque
I2244,Peru_MH_LIP_Lambayeque
I2250,Peru_Highlands_LIP_Chimu
I2251,Peru_Highlands_LIP_Chimu
I2252,Peru_Highlands_Chinchawas_MH
I2253,Peru_WariHighlands_MH_lc
I2261,Peru_LaGalgada_4100BP
I2262,Peru_EIP_Moche
I2263,Peru_ElBrujo_EIP_1300BP
I2264,Peru_Highlands_LIP_Chimu
I2268,Peru_HuacaPrieta_LA_4500BP
I2537,Chile_PicaOcho_700BP
I2539,Chile_CaletaHuelen_MH_1100BP
I2540,Chile_CaletaHuelen_MH_1100BP
I2543,Peru_Campanayuq_MH_1000BP_lc
I2544,Peru_Chanka_LIP
I2545,Peru_LH_Inca
I2549,Peru_Palpa_LIP_550BP
I2550,Peru_Palpa_MH_950BP
I2551,Peru_Laramate_900BP
I2445,England_BellBeaker
I2452,England_BellBeaker
I2453,England_BellBeaker
I2454,England_BellBeaker_lowEEF
I2455,England_BellBeaker
I2373_all,Hungary_EN_Koros_all
I1877_all,Hungary_EN_Starcevo_2_all
I2483,Austria_Krems1_1
I3345,India_RoopkundB
I3354,Russia_MN_Boisman
I3358,Russia_EarlyMedieval_Heshui_Mohe_1
I3405,India_RoopkundB
I3406,India_RoopkundA
I3451,Kazakhstan_IA_Tasbas
I3769,Kazakhstan_LBA_Molaly
I3788,Kazakhstan_MLBA_OyDzhaylau
I3860,Kazakhstan_MLBA_OyDzhaylau_o
I3861,Kazakhstan_MLBA_OyDzhaylau
I3864,Kazakhstan_MLBA_Solyanka
I3356,Russia_MN_Boisman
I3352,India_RoopkundA
I3355,Russia_MN_Boisman
I3342,India_RoopkundA
I3350,India_RoopkundB
I3767,Kazakhstan_AkMoustafa_MLBA1
I3499,Croatia_LateC_EBA_Vucedol
I3403,India_RoopkundB
I3404,India_RoopkundB
I2014,Germany_EN_LBK
I2020,Germany_EN_LBK_1d.or.2d.rel.I1550
I2022,Germany_EN_LBK
I2980,Scotland_N
I2981,Scotland_C_EBA
I2988,Scotland_N
I3136,Scotland_N
I3137_published,Scotland_N_published
I3138,Scotland_N
I3141_published,Ukraine_EBA_Yamnaya_published
I3151_published,Ukraine_Eneolithic_Trypillia_published
I3255,England_BellBeaker
I3270,Spain_C
I3271,Spain_C
I3272,Spain_C
I3313,Croatia_EIA
I3322,Spain_IA
I3324,Spain_IA_o
I3343,India_RoopkundA
I3344,India_RoopkundA
I3346,India_RoopkundA
I3388_published,Russia_Afanasievo_published
I3390,Russia_MLBA_Krasnoyarsk
I3395,Russia_MLBA_Krasnoyarsk
I3401,India_RoopkundB_oCentralEuropean
I3407,India_RoopkundA
I3432,Portugal_C
I3485,Spain_EBA
I3486,Spain_EBA
I3487,Spain_EBA
I3488,Spain_EBA
I3490,Spain_EBA
I3491,Spain_EBA
I3493,Spain_MBA
I3498,Croatia_MN_Sopot
I3528,Hungary_EBA_BellBeaker
I3529,Hungary_EBA_BellBeaker
I3574,Spain_Visigoth_Granada
I3575,Spain_Visigoth_Granada
I3577,Spain_Visigoth_Granada
I3578,Spain_Visigoth_Granada
I3579,Spain_Visigoth_Granada
I3581,Spain_Visigoth_Granada
I3599_published,Germany_BellBeaker_brother.I3588_published
I3600,Germany_BellBeaker
I3601,Germany_BellBeaker
I3602_published,Germany_BellBeaker_published
I3604_published,Germany_BellBeaker_published
I3607_published,Germany_BellBeaker_published_lc
I3642,Italy_Sardinia_LBA
I3775,Spain_Visigoth_Barcelona
I3776,Spain_Visigoth_Barcelona
I3777,Spain_Visigoth_Barcelona
I3778,Spain_Visigoth_Barcelona
I3808,Spain_NazariPeriod_Muslim
I3810,Spain_NazariPeriod_Muslim_African
I3866,Spain_Visigoth_Barcelona
I3874,France_BellBeaker
I3875,France_BellBeaker
I3879,Bulgaria_MalakPreslavets_N_oHighEEF
I3951,Russia_Afanasievo_sister.I3950
I3772,Kazakhstan_Zevakinskiy_LBA
I3269,Spain_C
I2977,Scotland_N
I2978,Scotland_N
I3133,Scotland_N
I3256,England_BellBeaker
I2979,Scotland_N
I3134,Scotland_N
I3135,Scotland_N_mediumlowEEF
I3132,Scotland_C_EBA
I3389,Russia_MLBA_Krasnoyarsk
I3392,Russia_MLBA_Krasnoyarsk
I3394,Russia_MLBA_Krasnoyarsk
I3396,Russia_MLBA_Krasnoyarsk
I3576,Spain_Visigoth_Granada
I3949,Russia_Afanasievo_son.I3388_son.I3950_brother.I6714
I3950,Russia_Afanasievo
I3315,Spain_LBA_Menorca_dup.I22306
I3770,Kazakhstan_Zevakinskiy_BA
I3876,Italy_Sicily_LBA
I3391,Russia_MLBA_Krasnoyarsk
I3393,Russia_MLBA_Krasnoyarsk_father.or.son.I6718
I3494,Spain_EBA
I3351,India_RoopkundA
I3402,India_RoopkundA
I3068,England_N
I2365,Hungary_EBA_BellBeaker
I2403,Poland_Globular_Amphora
I3323,Spain_IA
I3348,India_RoopkundB
I3349,India_RoopkundA
I3535,Hungary_MN_ALPc
I3536,Hungary_MN_LBK
I3537,Hungary_MN_ALPc_Szatmar_o
I3582,Spain_Visigoth_Granada
I3583_published,Spain_Visigoth_Granada_published
I3585,Spain_Visigoth_Granada
I3587_published,Germany_BellBeaker_1.or.2d.rel.of_I3588_and_I3599_published_contam_lc
I3588,Germany_BellBeaker
I3589,Germany_BellBeaker
I3590,Germany_BellBeaker
I3594,Germany_BellBeaker
I3611,Taiwan_Hanben_IA
I3612,Taiwan_Hanben_IA
I3714,Ukraine_N
I3715,Ukraine_N
I3717,Ukraine_N
I3741,Italy_Sardinia_LBA
I3743,Italy_Sardinia_EBA
I3753,Kazakhstan_Zevakinskiy_LBA
I3756,Spain_EBA
I3759,Spain_IA_Celt
I3763,Kazakhstan_MLBA_Zevakinskiy
I3954,Russia_Afanasievo
I3965,Israel_MLBA
I3966,Israel_MLBA
I3976,Kazakhstan_Zevakinskiy_LBA_o
I3977,Kazakhstan_Zevakinskiy_LBA
I3980,Spain_Roman
I3983,Spain_Roman
I4054,Spain_Roman_brother.I3983
I4067_published,Netherlands_BellBeaker_published
I4068,Netherlands_BellBeaker
I4069,Netherlands_BellBeaker
I4070,Netherlands_BA
I4071,Netherlands_BA
I4073,Netherlands_BellBeaker
I4075,Netherlands_BellBeaker
I4076,Netherlands_BellBeaker
I4085,Turkmenistan_C_TepeAnau
I4086,Turkmenistan_C_TepeAnau
I4087,Turkmenistan_C_TepeAnau
I4088,Romania_C_Bodrogkeresztur
I4089,Romania_C_Bodrogkeresztur
I4109,Italy_Sicily_MBA_o3
I4110,Ukraine_Eneolithic
I4111,Ukraine_N
I4112_published,Ukraine_N_published
I4114,Ukraine_N
I4153,Uzbekistan_Kashkarchi_BA
I4156,Uzbekistan_Bustan_BA
I4159,Uzbekistan_Bustan_BA
I4161,Uzbekistan_Dzharkutan_BA_1
I4167,Croatia_N_Starcevo
I4168,Croatia_MN_Sopot
I4175,Croatia_LateC_EBA_Vucedol
I4178,Hungary_EBA_BellBeaker
I4181,Hungary_MN_LBK_lc
I4183,Hungary_LN_Sopot_lc
I4184,Hungary_LN_Sopot
I4185,Hungary_LN_Sopot
I4186,Hungary_MN_ALPc_Esztar
I4187,Hungary_MN_ALPc_Esztar
I4188,Hungary_MN_ALPc
I4189,Hungary_C_Balaton_Lasinja
I4196,Hungary_MN_LBK
I4199,Hungary_MN_ALPc_Tiszadob
I4247,Spain_C
I4248_published,Germany_BellBeaker_1d.rel.I5658_published_lc
I4249_published,Germany_BellBeaker_published
I4250_published,Germany_BellBeaker_published
I4251_published,Poland_BellBeaker_published
I4252_published,Poland_BellBeaker_published
I4253,Poland_BellBeaker
I4255,Uzbekistan_Kashkarchi_BA
I4257,Tajikistan_BA_DashtiKozy
I4258,Tajikistan_BA_DashtiKozy
I4259,Turkmenistan_C_Parkhai
I4262,Kazakhstan_MLBA_Karagash
I4263,Kazakhstan_MLBA_Karagash
I4264,Kazakhstan_MLBA_Aktogai
I4265,Kazakhstan_MLBA_Aktogai
I4267,Kazakhstan_Zevakinskiy_LBA
I4285,Uzbekistan_SappaliTepe_BA
I4286,Uzbekistan_SappaliTepe_BA
I4288,Uzbekistan_SappaliTepe_BA
I4289,Uzbekistan_SappaliTepe_BA
I0577,Russia_Tuva_IA_AldyBel
I1594,Germany_Blatterhohle_MN
I1752,Chile_Conchali_700BP
I1753,Chile_LosRieles_5100BP
I1754,Chile_Conchali_700BP
I1763,Ukraine_Mesolithic
I1767,England_BellBeaker_mediumEEF
I1770,England_BellBeaker
I1775,Wales_C_EBA
I1784,Turkmenistan_Gonur_BA_1
I1819,Ukraine_Mesolithic
I1821,Russia_MLBA_Krasnoyarsk
I1828,Russia_MLBA_Krasnoyarsk
I1829,Russia_Afanasievo
I1836,Spain_EBA
I1838,Spain_C
I1840,Spain_EBA
I1843,Spain_C
I1851,Russia_MLBA_Krasnoyarsk
I1852,Russia_MLBA_Krasnoyarsk
I1853,Russia_MLBA_Krasnoyarsk
I1856,Russia_MLBA_Krasnoyarsk
I1887,Hungary_MN_Vinca
I1889,Hungary_MN_Vinca
I1890,Hungary_LN_Sopot
I1891,Hungary_LN_Sopot
I1894,Hungary_MN_Vinca
I1896,Hungary_MN_Vinca
I1899,Hungary_LN_Lengyel
I1900,Hungary_LN_Lengyel
I1901,Hungary_LN_Lengyel
I1903,Hungary_LN_Lengyel_son.I10619.son.I10624.halfbro.I10620.halfbro.I10621
I1906,Hungary_LN_Lengyel
I1908,Hungary_C_Balaton_Lasinja
I1909,Hungary_C_Balaton_Lasinja
I1934_published,Israel_MLBA_published
I1955,Iran_GanjDareh_Historic
I1958,Russia_HG_Tyumen_contam
I1960,Russia_HG_Tyumen
I1972,Spain_EN
I1975,Spain_C
I2464,England_C_EBA
I2509,Bulgaria_C
I2510,Bulgaria_EBA_o1
I2513,Iran_C_TepeHissar
I2514,Iran_C_TepeHissar
I2519,Bulgaria_C
I2520,Bulgaria_EBA
I2532,Romania_EN
I2533,Romania_EN
I2534,Romania_IronGates_Mesolithic
I2557,Peru_Ullujaya_EIP_1350BP
I2558,Peru_Ullujaya_EIP_1350BP
I2560,Peru_Ullujaya_MH_950BP
I2563,Peru_Chanka_LIP
I2565_published,England_BellBeaker_published_lc
I2566,England_C_EBA
I2567,Scotland_C_EBA
I2568,Scotland_C_EBA_mediumhighEEF
I2569_published,Scotland_C_EBA_published
I2573,Scotland_MBA
I2574_published,Wales_MBA_published
I2575_published,France_BellBeaker_published
I2596,England_C_EBA_lowEEF_father.or.son.I2597
I2598_published,England_C_EBA_published
I2600,England_C_EBA_daughter.I2457
I2601,England_C_EBA
I2602,England_C_EBA
I2605,England_N
I2609,England_C_EBA
I2610,England_C_EBA
I2612,England_C_EBA
I2618,England_C_EBA
I2629_published,Scotland_N_published
I2630,Scotland_N
I2631,Scotland_N
I2633,Scotland_N
I2635,Scotland_N
I2637,Scotland_N
I2639,England_MBA
I2650,Scotland_N
I2651,Scotland_N
I2653,Scotland_MBA
I2654,Scotland_MBA
I2655,Scotland_MBA
I2659,Scotland_N
I2660,Scotland_N_mediumlowEEF
I2691,Scotland_N_mediumlowEEF
I2741,Hungary_EBA_BellBeaker
I2743,Hungary_MN_ALPc_Szakalhat
I2744,Hungary_MN_ALPc_Szakalhat
I2745,Hungary_MN_ALPc_Szakalhat
I2746,Hungary_LN_Tisza
I2752,Hungary_LateC_Baden
I2753,Hungary_LateC_Baden
I2754,Hungary_LateC_Baden
I2755,Hungary_LateC_Baden
I2763,Hungary_LateC_Baden
I2783,Hungary_Hunyadihalom_MCHA
I2785,Hungary_LateC_Baden
I2787,Hungary_EBA_BellBeaker
I2788,Hungary_LateC_Protoboleraz
I2789,Hungary_LateC_Protoboleraz
I2796_published,Scotland_N_published
I2859,Scotland_LBA
I2860,Scotland_LBA
I2861,Scotland_LBA
I2923,Iran_C_TepeHissar
I2924,Iran_C_TepeHissar
I2925,Iran_C_TepeHissar
I2932,Scotland_N
I2933,Scotland_N
I2934,Scotland_N
I2935,Scotland_N
I2954,Pakistan_H_SaiduSharif_contam_lc
I2959,Pakistan_Medieval_Udegram_Ghaznavid
I3005,England_N
I3033,Wales_N
